order_id,customer_id,store_id,order_date,channel,payment_method,order_status
O003908,C03784,ONLINE,2025-11-16,Online,Debit Card,Completed
O003909,C00464,ST004,2024-09-10,Physical Store,Credit Card,Completed
O003910,C00817,ST002,2025-11-13,Physical Store,UPI,Completed
O003911,C04513,ST001,2024-11-19,Physical Store,Credit Card,Completed
O003912,C00810,ST002,2026-03-23,Physical Store,Debit Card,Completed
O003913,C03815,ONLINE,2025-01-23,Online,Credit Card,Completed
O003914,C02096,ST005,2025-06-27,Physical Store,UPI,Completed
O003915,C00641,ST003,2026-03-23,Physical Store,UPI,Completed
O003916,C01753,ONLINE,2026-05-07,Online,UPI,Completed
O003917,C00423,ONLINE,2025-10-09,Online,UPI,Completed
O003918,C03126,ONLINE,2025-04-18,Online,UPI,Completed
O003919,C03676,ST002,2026-06-21,Physical Store,Net Banking,Completed
O003920,C00288,ONLINE,2025-09-08,Online,Debit Card,Completed
O003921,C03393,ST001,2025-01-10,Physical Store,UPI,Completed
O003922,C04455,ST001,2025-09-04,Physical Store,Credit Card,Completed
O003923,C00246,ONLINE,2025-03-29,Online,UPI,Completed
O003924,C04613,ST001,2025-05-02,Physical Store,UPI,Completed
O003925,C01553,ST001,2024-10-16,Physical Store,Credit Card,Completed
O003926,C00895,ONLINE,2025-07-24,Online,Credit Card,Completed
O003927,C03872,ST004,2025-03-28,Physical Store,UPI,Completed
O003928,C02080,ONLINE,2024-08-21,Online,Debit Card,Completed
O003929,C00917,ST001,2025-01-11,Physical Store,UPI,Completed
O003930,C00561,ONLINE,2026-08-11,Online,Credit Card,Completed
O003931,C03335,ONLINE,2026-03-22,Online,Debit Card,Completed
O003932,C02402,ST002,2026-02-10,Physical Store,UPI,Completed
O003933,C03255,ONLINE,2025-09-01,Online,UPI,Cancelled
O003934,C02211,ST002,2024-10-06,Physical Store,Debit Card,Completed
O003935,C02500,ST004,2025-04-19,Physical Store,Net Banking,Completed
O003936,C00186,ONLINE,2026-02-11,Online,UPI,Completed
O003937,C02588,ONLINE,2026-04-06,Online,Credit Card,Completed
O003938,C03815,ST003,2025-01-24,Physical Store,UPI,Returned
O003939,C01098,ONLINE,2025-08-29,Online,Debit Card,Completed
O003940,C04425,ONLINE,2025-07-22,Online,UPI,Completed
O003941,C04711,ST003,2025-02-14,Physical Store,Credit Card,Completed
O003942,C01399,ST005,2025-06-29,Physical Store,Wallet,Completed
O003943,C04970,ST004,2025-11-29,Physical Store,Credit Card,Completed
O003944,C04209,ST002,2026-01-10,Physical Store,Credit Card,Returned
O003945,C00080,ONLINE,2025-11-15,Online,UPI,Completed
O003946,C04188,ST004,2024-10-13,Physical Store,Credit Card,Completed
O003947,C04625,ONLINE,2026-07-15,Online,Credit Card,Completed
O003948,C04647,ONLINE,2025-05-27,Online,UPI,Completed
O003949,C04680,ST005,2026-01-23,Physical Store,UPI,Returned
O003950,C01048,ST003,2025-12-25,Physical Store,UPI,Completed
O003951,C03581,ONLINE,2026-07-08,Online,Credit Card,Completed
O003952,C04703,ST004,2025-09-25,Physical Store,UPI,Completed
O003953,C00080,ONLINE,2026-02-28,Online,UPI,Completed
O003954,C01216,ST003,2025-09-15,Physical Store,UPI,Completed
O003955,C01785,ONLINE,2026-07-27,Online,UPI,Completed
O003956,C02038,ST004,2025-05-10,Physical Store,UPI,Completed
O003957,C00040,ONLINE,2025-03-02,Online,Credit Card,Completed
O003958,C00738,ONLINE,2026-04-18,Online,UPI,Completed
O003959,C04749,ST001,2025-07-20,Physical Store,Credit Card,Completed
O003960,C01248,ST002,2024-09-15,Physical Store,Credit Card,Cancelled
O003961,C04768,ST005,2025-05-04,Physical Store,Debit Card,Completed
O003962,C03181,ONLINE,2025-09-07,Online,UPI,Returned
O003963,C00674,ST005,2025-06-08,Physical Store,Credit Card,Completed
O003964,C02007,ONLINE,2026-07-25,Online,Net Banking,Completed
O003965,C04830,ONLINE,2024-09-16,Online,UPI,Completed
O003966,C00793,ST002,2025-05-18,Physical Store,UPI,Completed
O003967,C00698,ONLINE,2024-10-08,Online,Credit Card,Completed
O003968,C02123,ONLINE,2026-03-26,Online,Debit Card,Returned
O003969,C02532,ONLINE,2026-07-30,Online,UPI,Completed
O003970,C00099,ONLINE,2026-01-21,Online,UPI,Completed
O003971,C03383,ONLINE,2025-05-17,Online,UPI,Cancelled
O003972,C04975,ST003,2024-12-30,Physical Store,Net Banking,Completed
O003973,C03314,ONLINE,2026-03-19,Online,Debit Card,Completed
O003974,C04510,ONLINE,2024-10-27,Online,Debit Card,Completed
O003975,C04417,ST005,2026-03-15,Physical Store,Net Banking,Completed
O003976,C04206,ONLINE,2025-10-26,Online,Wallet,Completed
O003977,C03204,ONLINE,2025-02-20,Online,UPI,Completed
O003978,C04071,ONLINE,2025-09-19,Online,Net Banking,Completed
O003979,C02937,ST002,2025-06-22,Physical Store,UPI,Cancelled
O003980,C01821,ONLINE,2025-05-09,Online,UPI,Completed
O003981,C01307,ST005,2026-03-28,Physical Store,Credit Card,Completed
O003982,C04498,ONLINE,2025-06-15,Online,Net Banking,Completed
O003983,C02682,ONLINE,2026-07-30,Online,UPI,Completed
O003984,C03257,ONLINE,2026-07-16,Online,UPI,Completed
O003985,C01795,ONLINE,2025-06-07,Online,UPI,Completed
O003986,C01047,ST005,2026-03-24,Physical Store,Credit Card,Completed
O003987,C01440,ONLINE,2026-04-09,Online,Credit Card,Returned
O003988,C03500,ONLINE,2026-05-18,Online,UPI,Completed
O003989,C02167,ST003,2026-08-06,Physical Store,Credit Card,Completed
O003990,C02664,ONLINE,2025-11-26,Online,UPI,Completed
O003991,C02503,ST002,2025-05-24,Physical Store,UPI,Completed
O003992,C02457,ONLINE,2026-07-23,Online,UPI,Completed
O003993,C01939,ONLINE,2025-03-24,Online,Debit Card,Completed
O003994,C01680,ST003,2025-04-01,Physical Store,Debit Card,Completed
O003995,C02865,ST004,2026-05-24,Physical Store,Credit Card,Completed
O003996,C01386,ONLINE,2025-09-26,Online,Debit Card,Completed
O003997,C01034,ST002,2025-07-10,Physical Store,Credit Card,Completed
O003998,C03212,ST004,2025-08-23,Physical Store,Net Banking,Completed
O003999,C01251,ST003,2026-05-31,Physical Store,Wallet,Completed
O004000,C03621,ST004,2025-02-05,Physical Store,UPI,Completed
O004001,C02209,ST003,2025-04-20,Physical Store,Credit Card,Completed
O004002,C01308,ST002,2025-08-12,Physical Store,UPI,Completed
O004003,C00892,ST003,2025-03-23,Physical Store,Credit Card,Returned
O004004,C01193,ONLINE,2025-10-01,Online,Net Banking,Completed
O004005,C02520,ONLINE,2025-06-14,Online,Net Banking,Completed
O004006,C04487,ONLINE,2026-04-26,Online,UPI,Completed
O004007,C03546,ST005,2025-08-18,Physical Store,UPI,Completed
O004008,C01410,ONLINE,2025-07-04,Online,Credit Card,Completed
O004009,C02319,ST001,2026-04-13,Physical Store,UPI,Completed
O004010,C04040,ST005,2025-01-31,Physical Store,UPI,Completed
O004011,C02041,ONLINE,2024-10-02,Online,UPI,Completed
O004012,C02764,ST003,2025-03-23,Physical Store,Net Banking,Completed
O004013,C01465,ST005,2025-03-06,Physical Store,UPI,Completed
O004014,C04398,ONLINE,2025-06-29,Online,UPI,Completed
O004015,C00150,ONLINE,2026-05-09,Online,Debit Card,Returned
O004016,C01489,ONLINE,2025-08-03,Online,UPI,Completed
O004017,C02286,ONLINE,2026-02-08,Online,UPI,Completed
O004018,C03289,ONLINE,2024-11-30,Online,Debit Card,Completed
O004019,C00035,ST002,2025-03-27,Physical Store,UPI,Completed
O004020,C04139,ONLINE,2026-06-19,Online,UPI,Completed
O004021,C01652,ONLINE,2025-05-17,Online,Credit Card,Completed
O004022,C04952,ST001,2026-05-27,Physical Store,UPI,Completed
O004023,C00109,ONLINE,2025-04-18,Online,Debit Card,Completed
O004024,C04067,ST005,2025-04-27,Physical Store,Debit Card,Completed
O004025,C00374,ST001,2024-11-10,Physical Store,Debit Card,Completed
O004026,C01275,ST003,2024-09-16,Physical Store,Debit Card,Returned
O004027,C00418,ST003,2026-05-09,Physical Store,Credit Card,Completed
O004028,C03823,ST003,2025-08-09,Physical Store,Net Banking,Completed
O004029,C00632,ONLINE,2025-05-26,Online,UPI,Completed
O004030,C01357,ST001,2025-04-21,Physical Store,Net Banking,Completed
O004031,C03635,ONLINE,2026-08-14,Online,Credit Card,Completed
O004032,C04905,ST002,2025-04-25,Physical Store,UPI,Completed
O004033,C03496,ONLINE,2024-09-10,Online,Credit Card,Completed
O004034,C03851,ST002,2026-04-07,Physical Store,Net Banking,Completed
O004035,C04818,ST004,2025-12-03,Physical Store,Credit Card,Completed
O004036,C04387,ONLINE,2025-09-05,Online,Debit Card,Completed
O004037,C03435,ST001,2026-08-10,Physical Store,UPI,Completed
O004038,C00123,ST005,2025-08-07,Physical Store,Debit Card,Completed
O004039,C04101,ONLINE,2026-02-25,Online,Credit Card,Completed
O004040,C02402,ONLINE,2026-04-01,Online,UPI,Completed
O004041,C01526,ONLINE,2026-04-15,Online,UPI,Completed
O004042,C03150,ST004,2025-01-30,Physical Store,UPI,Completed
O004043,C03264,ST001,2025-07-15,Physical Store,Debit Card,Completed
O004044,C02921,ONLINE,2024-11-21,Online,Credit Card,Completed
O004045,C02988,ST002,2026-05-18,Physical Store,UPI,Completed
O004046,C03331,ST002,2025-07-16,Physical Store,UPI,Completed
O004047,C00080,ONLINE,2025-08-10,Online,UPI,Cancelled
O004048,C04282,ST002,2025-11-02,Physical Store,Debit Card,Completed
O004049,C00922,ST002,2025-01-03,Physical Store,UPI,Completed
O004050,C02399,ONLINE,2026-01-04,Online,UPI,Completed
O004051,C00878,ST005,2026-06-02,Physical Store,Debit Card,Completed
O004052,C01873,ONLINE,2026-05-06,Online,UPI,Completed
O004053,C03902,ST005,2025-07-16,Physical Store,Credit Card,Completed
O004054,C02008,ONLINE,2024-11-26,Online,Net Banking,Completed
O004055,C04506,ONLINE,2026-08-14,Online,UPI,Completed
O004056,C02263,ST004,2025-11-25,Physical Store,Debit Card,Completed
O004057,C04142,ST005,2025-06-09,Physical Store,Net Banking,Completed
O004058,C03871,ONLINE,2025-09-06,Online,UPI,Completed
O004059,C00911,ONLINE,2026-05-31,Online,Net Banking,Cancelled
O004060,C02700,ST002,2025-12-21,Physical Store,Credit Card,Completed
O004061,C04078,ONLINE,2025-09-02,Online,UPI,Completed
O004062,C00374,ST005,2025-05-02,Physical Store,UPI,Completed
O004063,C00155,ONLINE,2025-10-22,Online,UPI,Completed
O004064,C03030,ST004,2025-05-01,Physical Store,Credit Card,Completed
O004065,C00530,ONLINE,2026-07-21,Online,Credit Card,Completed
O004066,C04097,ONLINE,2025-08-12,Online,UPI,Completed
O004067,C03938,ONLINE,2024-10-30,Online,Debit Card,Completed
O004068,C00502,ONLINE,2025-04-06,Online,UPI,Returned
O004069,C04343,ONLINE,2026-02-08,Online,Net Banking,Completed
O004070,C00598,ST005,2025-09-19,Physical Store,Debit Card,Completed
O004071,C03141,ONLINE,2025-01-18,Online,UPI,Completed
O004072,C03232,ST004,2026-03-19,Physical Store,Net Banking,Completed
O004073,C04229,ST001,2025-05-15,Physical Store,UPI,Completed
O004074,C00085,ONLINE,2025-07-27,Online,Credit Card,Completed
O004075,C00554,ST002,2025-09-05,Physical Store,UPI,Completed
O004076,C03285,ONLINE,2024-09-08,Online,UPI,Completed
O004077,C01785,ST004,2025-03-19,Physical Store,Debit Card,Completed
O004078,C03330,ST001,2025-11-21,Physical Store,Credit Card,Cancelled
O004079,C03223,ST002,2026-02-18,Physical Store,UPI,Completed
O004080,C03036,ST003,2026-08-11,Physical Store,UPI,Completed
O004081,C04300,ST005,2026-03-22,Physical Store,Credit Card,Completed
O004082,C00687,ST003,2024-12-15,Physical Store,Net Banking,Completed
O004083,C02109,ST003,2026-02-02,Physical Store,Credit Card,Completed
O004084,C03371,ONLINE,2025-04-19,Online,Credit Card,Completed
O004085,C04095,ST003,2025-11-30,Physical Store,UPI,Completed
O004086,C04807,ST001,2025-12-13,Physical Store,Debit Card,Completed
O004087,C01206,ST004,2026-01-14,Physical Store,Net Banking,Completed
O004088,C01067,ONLINE,2026-01-18,Online,UPI,Completed
O004089,C01438,ST002,2025-04-11,Physical Store,UPI,Completed
O004090,C03808,ST004,2025-06-07,Physical Store,Credit Card,Returned
O004091,C00874,ONLINE,2026-06-20,Online,Debit Card,Completed
O004092,C04450,ONLINE,2025-10-26,Online,UPI,Completed
O004093,C04728,ST001,2025-07-30,Physical Store,UPI,Completed
O004094,C03481,ST001,2026-01-17,Physical Store,Credit Card,Completed
O004095,C01534,ONLINE,2026-02-14,Online,Debit Card,Returned
O004096,C04659,ST001,2026-05-12,Physical Store,Wallet,Completed
O004097,C01511,ST003,2025-03-28,Physical Store,Debit Card,Completed
O004098,C04476,ONLINE,2026-06-05,Online,Credit Card,Completed
O004099,C00159,ST001,2025-07-04,Physical Store,Net Banking,Completed
O004100,C00323,ST001,2026-07-15,Physical Store,UPI,Completed
O004101,C01514,ONLINE,2025-05-05,Online,UPI,Cancelled
O004102,C03087,ST001,2025-05-23,Physical Store,UPI,Completed
O004103,C03634,ONLINE,2025-12-13,Online,Net Banking,Completed
O004104,C01822,ST001,2025-07-06,Physical Store,Debit Card,Completed
O004105,C00499,ONLINE,2025-08-24,Online,Credit Card,Completed
O004106,C04506,ONLINE,2024-09-01,Online,Credit Card,Completed
O004107,C01843,ONLINE,2024-08-30,Online,UPI,Completed
O004108,C01477,ONLINE,2026-05-20,Online,UPI,Completed
O004109,C03176,ONLINE,2024-10-19,Online,UPI,Returned
O004110,C04614,ST001,2026-04-11,Physical Store,Debit Card,Completed
O004111,C03708,ONLINE,2025-09-12,Online,Debit Card,Completed
O004112,C01362,ST003,2025-08-18,Physical Store,Wallet,Completed
O004113,C02170,ST005,2025-07-31,Physical Store,UPI,Completed
O004114,C04143,ST004,2025-10-13,Physical Store,Debit Card,Completed
O004115,C04057,ST004,2026-07-26,Physical Store,UPI,Completed
O004116,C00847,ST002,2024-12-16,Physical Store,UPI,Completed
O004117,C00637,ST003,2025-12-17,Physical Store,Credit Card,Completed
O004118,C04442,ST001,2024-12-27,Physical Store,UPI,Completed
O004119,C02855,ST002,2026-01-18,Physical Store,UPI,Cancelled
O004120,C02005,ONLINE,2026-07-07,Online,UPI,Completed
O004121,C02715,ONLINE,2026-06-18,Online,UPI,Completed
O004122,C01854,ST003,2025-09-15,Physical Store,Debit Card,Completed
O004123,C00274,ONLINE,2025-06-29,Online,Credit Card,Completed
O004124,C04590,ONLINE,2026-01-16,Online,Credit Card,Completed
O004125,C02012,ONLINE,2026-03-04,Online,UPI,Completed
O004126,C01338,ST002,2026-08-10,Physical Store,Debit Card,Completed
O004127,C04623,ST005,2024-10-26,Physical Store,UPI,Completed
O004128,C02208,ST001,2026-03-05,Physical Store,Net Banking,Completed
O004129,C02731,ST004,2025-10-01,Physical Store,Net Banking,Completed
O004130,C01097,ST001,2026-03-24,Physical Store,UPI,Completed
O004131,C01623,ONLINE,2025-05-04,Online,UPI,Completed
O004132,C01312,ONLINE,2026-08-02,Online,UPI,Completed
O004133,C02198,ST005,2026-01-21,Physical Store,Net Banking,Completed
O004134,C00802,ST002,2025-07-08,Physical Store,UPI,Completed
O004135,C00819,ONLINE,2025-12-23,Online,Debit Card,Completed
O004136,C03470,ST003,2025-04-20,Physical Store,UPI,Completed
O004137,C04168,ST004,2025-12-03,Physical Store,UPI,Completed
O004138,C01163,ST005,2025-06-08,Physical Store,UPI,Completed
O004139,C01873,ONLINE,2025-01-10,Online,Credit Card,Completed
O004140,C04367,ST003,2026-03-30,Physical Store,UPI,Completed
O004141,C00868,ONLINE,2024-09-09,Online,UPI,Completed
O004142,C00082,ONLINE,2025-11-13,Online,UPI,Completed
O004143,C00823,ST001,2025-10-15,Physical Store,UPI,Completed
O004144,C04239,ST004,2024-12-20,Physical Store,Credit Card,Completed
O004145,C03819,ST002,2025-07-30,Physical Store,Credit Card,Completed
O004146,C01076,ONLINE,2026-05-14,Online,Credit Card,Completed
O004147,C02084,ST003,2024-08-30,Physical Store,Net Banking,Completed
O004148,C04840,ONLINE,2026-08-10,Online,UPI,Completed
O004149,C04036,ONLINE,2025-03-31,Online,Credit Card,Completed
O004150,C01625,ST002,2026-02-24,Physical Store,Credit Card,Returned
O004151,C03523,ONLINE,2025-08-16,Online,Net Banking,Cancelled
O004152,C01360,ONLINE,2025-02-08,Online,Credit Card,Returned
O004153,C02253,ONLINE,2025-03-03,Online,UPI,Completed
O004154,C02944,ST005,2026-02-02,Physical Store,Debit Card,Completed
O004155,C02627,ST004,2026-04-01,Physical Store,UPI,Completed
O004156,C04161,ONLINE,2025-04-11,Online,UPI,Completed
O004157,C01379,ONLINE,2026-01-08,Online,Net Banking,Completed
O004158,C02613,ST001,2024-12-26,Physical Store,UPI,Completed
O004159,C01415,ONLINE,2025-08-24,Online,UPI,Completed
O004160,C01503,ONLINE,2024-10-07,Online,Net Banking,Completed
O004161,C02457,ONLINE,2025-01-29,Online,UPI,Completed
O004162,C02064,ST001,2026-05-17,Physical Store,Net Banking,Completed
O004163,C01332,ONLINE,2025-11-10,Online,UPI,Completed
O004164,C01434,ST001,2024-12-05,Physical Store,Debit Card,Completed
O004165,C01395,ST004,2026-07-08,Physical Store,UPI,Completed
O004166,C02149,ST003,2026-06-25,Physical Store,Wallet,Completed
O004167,C01591,ONLINE,2025-04-16,Online,Debit Card,Completed
O004168,C00154,ST005,2026-06-02,Physical Store,UPI,Completed
O004169,C04710,ONLINE,2025-08-03,Online,Debit Card,Completed
O004170,C01456,ONLINE,2025-10-16,Online,Debit Card,Completed
O004171,C04849,ONLINE,2026-08-12,Online,Credit Card,Completed
O004172,C00175,ST002,2025-05-02,Physical Store,Credit Card,Completed
O004173,C03277,ONLINE,2026-04-26,Online,Net Banking,Completed
O004174,C00450,ONLINE,2025-05-28,Online,Net Banking,Completed
O004175,C01790,ST003,2026-08-07,Physical Store,UPI,Completed
O004176,C03794,ONLINE,2025-11-13,Online,UPI,Completed
O004177,C03487,ST002,2024-09-27,Physical Store,UPI,Returned
O004178,C01624,ST001,2026-08-05,Physical Store,Credit Card,Completed
O004179,C02122,ONLINE,2026-05-14,Online,Wallet,Completed
O004180,C01639,ST004,2025-08-25,Physical Store,UPI,Completed
O004181,C00953,ST002,2025-05-04,Physical Store,UPI,Completed
O004182,C03182,ONLINE,2025-04-16,Online,Wallet,Completed
O004183,C00260,ONLINE,2024-09-07,Online,UPI,Completed
O004184,C02395,ONLINE,2026-07-02,Online,Debit Card,Completed
O004185,C00570,ONLINE,2025-09-03,Online,UPI,Completed
O004186,C00162,ST004,2024-11-21,Physical Store,Credit Card,Completed
O004187,C02456,ST001,2026-02-26,Physical Store,UPI,Completed
O004188,C02521,ONLINE,2025-11-17,Online,UPI,Completed
O004189,C01795,ONLINE,2025-06-05,Online,Debit Card,Completed
O004190,C04105,ST005,2025-11-29,Physical Store,UPI,Completed
O004191,C00089,ONLINE,2025-10-21,Online,Debit Card,Completed
O004192,C01847,ONLINE,2026-03-30,Online,UPI,Completed
O004193,C02301,ST002,2026-01-27,Physical Store,Credit Card,Completed
O004194,C02181,ONLINE,2026-08-05,Online,Wallet,Completed
O004195,C02777,ONLINE,2025-09-06,Online,Credit Card,Completed
O004196,C02195,ONLINE,2025-07-13,Online,Debit Card,Completed
O004197,C04834,ST001,2024-12-30,Physical Store,Debit Card,Completed
O004198,C00637,ONLINE,2025-06-06,Online,UPI,Completed
O004199,C03364,ST003,2026-01-02,Physical Store,Credit Card,Cancelled
O004200,C04281,ONLINE,2026-01-12,Online,Credit Card,Completed
O004201,C03074,ONLINE,2025-05-12,Online,Debit Card,Returned
O004202,C02879,ST003,2025-06-19,Physical Store,Debit Card,Completed
O004203,C03177,ST004,2025-01-28,Physical Store,Net Banking,Cancelled
O004204,C00551,ONLINE,2025-10-17,Online,Net Banking,Completed
O004205,C03054,ST005,2025-01-10,Physical Store,UPI,Completed
O004206,C03710,ONLINE,2024-09-04,Online,UPI,Completed
O004207,C00091,ST003,2025-09-09,Physical Store,UPI,Completed
O004208,C04605,ONLINE,2025-10-24,Online,Wallet,Completed
O004209,C03510,ONLINE,2026-07-11,Online,UPI,Completed
O004210,C02188,ST005,2025-03-14,Physical Store,UPI,Completed
O004211,C03958,ST002,2026-07-26,Physical Store,Debit Card,Completed
O004212,C00986,ONLINE,2026-04-01,Online,UPI,Completed
O004213,C03362,ST004,2025-01-06,Physical Store,Credit Card,Completed
O004214,C00133,ST004,2025-03-15,Physical Store,Credit Card,Completed
